val_loss,val_accuracy,loss,accuracy
0.1483517473101616,0.9697999954223633,0.3859963233669599,0.8937333
0.13433705730438233,0.970300018787384,0.117518010922273,0.97788334
0.07605453639626503,0.9886000156402588,0.09940370647907257,0.9831
0.07616281148791314,0.9889000058174133,0.08616949151754379,0.98605
0.0708253080010414,0.989300012588501,0.07734523355166117,0.98795
0.16175293524861337,0.9646999835968018,0.06899312988519668,0.9896333
0.07009958664178849,0.9879999756813049,0.06903000388741493,0.9892333
0.09940569943189621,0.9807000160217285,0.06359622733195623,0.9899167
0.11790014296770096,0.9740999937057495,0.06032105214595795,0.99151665
0.06803938531279564,0.9883999824523926,0.06318864136338234,0.9906
0.10192300437688828,0.9797999858856201,0.05994186480045319,0.9915
0.07826074714660644,0.9872999787330627,0.05644523670276006,0.99228334
0.09854245834350586,0.9793999791145325,0.053529407131671904,0.99296665
