val_loss,val_accuracy,loss,accuracy
2.5201541790008544,0.10279999673366547,3.1499625080108644,0.104833335
2.450388703918457,0.10090000182390213,2.482217258834839,0.10545
2.410021356201172,0.11349999904632568,2.4299631242116293,0.10685
2.381897679901123,0.11349999904632568,2.3968182721455893,0.10603333
2.3614428081512453,0.10320000350475311,2.372541057459513,0.10575
2.350692643737793,0.08919999748468399,2.355331102879842,0.104483336
2.336768812942505,0.11349999904632568,2.3426419129689533,0.10666667
2.32945979347229,0.10100000351667404,2.3332186668395996,0.1049
2.321703125,0.09799999743700027,2.3261046112060546,0.10683333
2.3170841907501223,0.10279999673366547,2.3219370356241864,0.10281666
2.3130041385650633,0.10320000350475311,2.316733317565918,0.1062
2.314401887893677,0.11349999904632568,2.31424679145813,0.10413333
2.3097417686462403,0.10320000350475311,2.3112628320058186,0.104883336
2.31127672996521,0.11349999904632568,2.309945834986369,0.105466664
2.3080574672698972,0.11349999904632568,2.308903580093384,0.10665
2.308440859603882,0.11349999904632568,2.3078936875661213,0.10593333
2.3073494625091553,0.09799999743700027,2.307318564860026,0.10706667
2.303680850982666,0.11349999904632568,2.30626943359375,0.1071
2.305016311645508,0.10320000350475311,2.30646789894104,0.10778333
2.3036860008239746,0.11349999904632568,2.3058636096954346,0.1052
2.305260694885254,0.11349999904632568,2.3055049353281656,0.10678333
