val_loss,val_accuracy,loss,accuracy
4.1236064601082934e+30,0.0957999974489212,3.6109414127711656e+30,0.09713333
4.123185799378678e+30,0.0957999974489212,4.1110064728239784e+30,0.098633334
4.122764914272431e+30,0.0957999974489212,4.110586844033443e+30,0.098633334
4.122345477942886e+30,0.0957999974489212,4.110168232997257e+30,0.098633334
4.121924212750361e+30,0.0957999974489212,4.109748477994866e+30,0.098633334
4.12150411876517e+30,0.0957999974489212,4.1093294086952e+30,0.098633334
4.121084465796118e+30,0.0957999974489212,4.1089103118320253e+30,0.098633334
4.120663990757509e+30,0.0957999974489212,4.1084914678761317e+30,0.098633334
4.120243020542884e+30,0.0957999974489212,4.108072351508954e+30,0.098633334
nan,0.09799999743700027,nan,0.0978
nan,0.09799999743700027,nan,0.09871667
nan,0.09799999743700027,nan,0.09871667
