val_loss,val_accuracy,loss,accuracy
2.614496110153198,0.10130000114440918,2.6361694882710776,0.096983336
2.5483692317962645,0.11400000005960464,2.568570355606079,0.10908333
2.486973328781128,0.12780000269412994,2.5058729021708173,0.12253334
2.429915735244751,0.14429999887943268,2.447734306335449,0.13713333
2.376392930603027,0.16359999775886536,2.393651093673706,0.15343334
2.325686082077026,0.18240000307559967,2.3425033503214516,0.17201667
2.2779405891418456,0.20059999823570251,2.294330031967163,0.19275
2.232399295806885,0.22190000116825104,2.2486691533406575,0.21455
2.189299039077759,0.24819999933242798,2.205248215230306,0.23856667
2.147335690689087,0.2734000086784363,2.163529595565796,0.2642
