val_loss,val_accuracy,loss,accuracy
0.35759432952404024,0.9083999991416931,0.8082764608065287,0.77646667
0.24859870092868805,0.9366000294685364,0.2796131459871928,0.93085
0.1923474785089493,0.9550999999046326,0.213735995221138,0.95058334
0.1593828388750553,0.964900016784668,0.17911237941582997,0.96075
0.14558701594471932,0.9696000218391418,0.15940348326365153,0.9667
0.1355153788924217,0.9726999998092651,0.14590291282335918,0.97083336
0.12451000837087631,0.9761000275611877,0.13684955716133118,0.97293335
0.11980345854759217,0.9757999777793884,0.12827865024805069,0.9756
0.11987424119114876,0.9753999710083008,0.12212977055708567,0.9777167
0.11011867548823356,0.9800999760627747,0.11712226316134135,0.9788167
0.1043581119120121,0.9825999736785889,0.11274011159737905,0.98018336
0.11637249074578285,0.9775000214576721,0.1087260916630427,0.9817333
0.11076633417606353,0.9811000227928162,0.10521971333026886,0.98246664
0.09917377898097038,0.983299970626831,0.10222374833822251,0.9835167
0.10293722706437111,0.982200026512146,0.09944206573565802,0.98401666
0.1005630835056305,0.9829999804496765,0.09731252647240957,0.98483336
0.09333219334483146,0.9847000241279602,0.09467946848869324,0.9856
0.09202512493729591,0.98580002784729,0.09242248586416245,0.98618335
0.1056889798104763,0.980400025844574,0.0911842631260554,0.98663336
0.09328976590037345,0.9860000014305115,0.08903089729150136,0.98693335
0.08838462451696395,0.9865999817848206,0.08701170162757238,0.9874
0.09907925761938095,0.9825999736785889,0.08530110484361648,0.9884167
0.08758613066077232,0.9864000082015991,0.08410463640292486,0.98871666
0.08464053765535355,0.9883000254631042,0.08293671278158823,0.98866665
0.09155543167591094,0.9846000075340271,0.08100855425596237,0.98935
0.08903099802136422,0.9865000247955322,0.0800075791478157,0.9899
0.08365914826393127,0.9883999824523926,0.07878579084475835,0.99005
0.08635013332366943,0.9872999787330627,0.0774636981924375,0.99011666
0.08241910282373428,0.988099992275238,0.07677901603778203,0.99053335
0.08372954689860344,0.9886999726295471,0.07537162975072861,0.99123335
0.0825693987250328,0.9876999855041504,0.07471350848674774,0.99115
0.08840241585969925,0.9864000082015991,0.07303076634407044,0.9916667
