val_loss,val_accuracy,loss,accuracy
2.6837880924224855,0.09139999747276306,2.6704250087738037,0.09206667
2.681695673751831,0.09149999916553497,2.6683557282765706,0.0922
2.6796175621032714,0.09160000085830688,2.6663011160532633,0.09233333
2.6775528797149657,0.09179999679327011,2.664260517247518,0.09246667
2.6755033081054687,0.09189999848604202,2.6622323150634766,0.09255
2.67346752243042,0.09200000017881393,2.6602197034200032,0.09256667
2.671444967651367,0.09210000187158585,2.6582207261403403,0.09275
2.669437818145752,0.09229999780654907,2.6562353118896485,0.09285
2.667441230392456,0.09260000288486481,2.6542645910898846,0.09311666
2.6654582069396975,0.09300000220537186,2.652304474512736,0.093266666
2.663489389038086,0.09309999644756317,2.650357479731242,0.0934
2.661530870437622,0.09309999644756317,2.648424788792928,0.09368333
2.6595841190338136,0.09369999915361404,2.646502639134725,0.09391667
2.657651668548584,0.094200000166893,2.644591730753581,0.09408333
2.655730690383911,0.09440000355243683,2.6426949082692466,0.09415
2.6538233570098875,0.09449999779462814,2.640809792836507,0.094283335
2.6519270236968993,0.09459999948740005,2.6389379450480144,0.09463333
2.650042575836182,0.09470000118017197,2.6370765979766846,0.09476667
2.6481711933135985,0.09480000287294388,2.6352273035685223,0.0949
2.6463121837615966,0.0949999988079071,2.6333909183502198,0.09503333
2.6444621227264404,0.09529999643564224,2.6315660953521727,0.0952
2.642624457550049,0.09539999812841415,2.6297499663035073,0.09545
2.6408000774383544,0.09549999982118607,2.627946264139811,0.09573333
2.638984819793701,0.09539999812841415,2.626155983479818,0.09588333
2.6371838676452635,0.09570000320672989,2.624374332300822,0.09613334
2.635394059371948,0.0957999974489212,2.622606225713094,0.09628333
2.6336141902923584,0.09589999914169312,2.620848668162028,0.09651667
2.6318465065002443,0.09619999676942825,2.6191011695861817,0.09686667
2.6300888374328615,0.09650000184774399,2.617366543451945,0.09703334
2.628340594100952,0.0966000035405159,2.615641895167033,0.0972
2.6266021942138673,0.0966000035405159,2.6139267373402912,0.09741667
