val_loss,val_accuracy,loss,accuracy
50506673265888.46,0.09799999743700027,88268880840506.31,0.09726667
28995924775875.38,0.09740000218153,37629519979837.305,0.10118333
20027016206509.67,0.08919999748468399,24097612085644.492,0.10033333
13741061539522.15,0.08919999748468399,16553333888961.74,0.10235
10769329259806.72,0.10090000182390213,11861889728520.738,0.10115
10393802904698.88,0.10090000182390213,10507368451346.705,0.1002
10313202139136.0,0.10090000182390213,10334750897148.178,0.09836667
10304704479232.0,0.10320000350475311,10308979268011.076,0.10096667
10296228839424.0,0.10279999673366547,10300493673721.582,0.1007
10287778365440.0,0.10090000182390213,10292031743695.258,0.0993
10279350960128.0,0.0982000008225441,10283592507649.775,0.10081667
10270944526336.0,0.11349999904632568,10275174370071.893,0.10011667
10262560112640.0,0.0957999974489212,10266779203858.158,0.09955
10254195621888.0,0.0982000008225441,10258403913052.979,0.0997
10245851054080.0,0.09740000218153,10250050050108.074,0.10113333
10237528506368.0,0.0957999974489212,10241716541281.621,0.0987
10229223784448.0,0.08919999748468399,10233402741769.285,0.100716665
10220940034048.0,0.10100000351667404,10225109722516.686,0.09978333
10275037118464.0,0.0957999974489212,10252097303312.248,0.10086667
10266724007936.0,0.0957999974489212,10270906600879.992,0.1006
10258430820352.0,0.10320000350475311,10262605165057.365,0.09928333
