val_loss,val_accuracy,loss,accuracy
2.678410902786255,0.09189999848604202,2.666691017659505,0.0926
2.6751752964019775,0.09229999780654907,2.6624259311676024,0.093
2.6727061683654787,0.09269999712705612,2.65966786219279,0.09328333
2.670631831741333,0.09269999712705612,2.6574495630900064,0.093383335
2.668807580947876,0.09279999881982803,2.655540679550171,0.09351667
2.667161594390869,0.09269999712705612,2.653838586425781,0.09385
2.6656495414733885,0.09309999644756317,2.6522884108225506,0.09395
2.664245302963257,0.09319999814033508,2.65085641708374,0.094233334
2.6629322265625,0.09350000321865082,2.649521060434977,0.09441666
2.661693908691406,0.09369999915361404,2.6482680497487388,0.09461667
2.6605220027923586,0.09390000253915787,2.6470834935506184,0.094683334
2.6594059745788576,0.0940999984741211,2.6459587440490724,0.09485
2.658339510345459,0.09459999948740005,2.6448856323242187,0.095016666
2.6573145751953127,0.09489999711513519,2.64385824508667,0.09516667
2.6563273918151857,0.09480000287294388,2.6428695362091066,0.09538333
2.655374166107178,0.09529999643564224,2.641915763600667,0.09555
2.654450381851196,0.09549999982118607,2.640993985493978,0.09573333
2.6535532676696776,0.0957999974489212,2.6400992003122967,0.09585
2.652681181335449,0.09589999914169312,2.639229819107056,0.09596667
2.65183125,0.09610000252723694,2.638383367029826,0.09611667
2.6510031120300295,0.09619999676942825,2.63755890973409,0.09621666
2.6501932998657227,0.09640000015497208,2.6367538806915283,0.0964
2.649402561187744,0.09650000184774399,2.635967049153646,0.096433334
2.648627793121338,0.09650000184774399,2.6351981561024984,0.096533336
2.6478685546875,0.09650000184774399,2.6344443434397378,0.09663333
2.6471237880706786,0.0966000035405159,2.633705318196615,0.096766666
2.646393661117554,0.09669999778270721,2.6329805033365887,0.09686667
2.6456765087127687,0.09669999778270721,2.6322693181355796,0.096983336
2.6449730445861817,0.09700000286102295,2.631571464920044,0.0971
2.644282138824463,0.09719999879598618,2.630885942967733,0.09726667
2.643603687286377,0.09730000048875809,2.630213043340047,0.097333334
2.642936819076538,0.09759999811649323,2.62955223236084,0.097383335
2.642279774856567,0.09769999980926514,2.62890198580424,0.09755
2.6416343250274656,0.09769999980926514,2.628262029266357,0.097666666
2.6409987964630126,0.09769999980926514,2.627632546488444,0.097783335
2.6403731700897217,0.09769999980926514,2.627012762069702,0.09791667
2.6397563320159914,0.09780000150203705,2.6264023793538414,0.09803333
2.6391493663787844,0.09790000319480896,2.6258006397247313,0.098066665
2.638551313018799,0.09790000319480896,2.62520846341451,0.09815
2.6379621017456056,0.09790000319480896,2.6246248755137125,0.09825
2.63738073425293,0.09790000319480896,2.624049851353963,0.09835
2.6368078018188474,0.09799999743700027,2.62348278020223,0.098466665
2.63624211769104,0.09799999743700027,2.6229235361735026,0.0986
2.635684558105469,0.09809999912977219,2.622371038945516,0.0987
2.6351340068817137,0.09809999912977219,2.621826716486613,0.09878334
2.6345910598754885,0.0982000008225441,2.621289101155599,0.09888333
2.6340548412322997,0.09830000251531601,2.620759036763509,0.09901667
2.6335255397796633,0.09830000251531601,2.6202354164123536,0.09906667
2.6330028453826904,0.09830000251531601,2.6197183340708414,0.09911667
2.63248662147522,0.09839999675750732,2.619207753753662,0.099183336
2.6319770404815674,0.09860000014305115,2.618703428141276,0.09925
