not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc
False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,2.6595948,0.078125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,1,0,0,0,0,2.634818,0.0703125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,2,0,0,0,0,2.5668335,0.09375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,3,0,0,0,0,2.4739308,0.09375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,4,0,0,0,0,2.3856654,0.12890625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,5,1,0,0,0,2.4164047,0.125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,6,1,0,0,0,2.3283029,0.1640625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,6,1,0,0,0,2.2643986,0.2109375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,6,1,0,0,0,2.1955993,0.25,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,6,1,0,0,0,2.1888165,0.265625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,6,1,0,0,0,2.1343422,0.2890625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,7,1,0,0,0,2.1078813,0.28515625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,8,1,0,0,0,2.076275,0.296875,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,8,1,0,0,0,2.0244358,0.3984375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,9,2,0,0,0,2.0060995,0.30859375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,10,2,0,0,0,1.9372056,0.37109375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,10,2,0,0,0,1.8780955,0.4296875,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,10,2,0,0,0,1.8794358,0.484375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,10,2,0,0,0,1.8314899,0.484375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,11,3,0,0,0,1.8418651,0.484375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,11,3,0,0,0,1.7068108,0.54296875,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,12,3,0,0,0,1.720185,0.52734375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,12,3,0,0,0,1.6252481,0.5703125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,12,3,0,0,0,1.5606567,0.65625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,12,3,0,0,0,1.4926087,0.65625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,12,3,0,0,0,1.4989421,0.66015625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,13,3,0,0,0,1.4979382,0.6484375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,13,3,0,0,0,1.4003664,0.6953125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,13,3,0,0,0,1.3484585,0.6953125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,13,3,0,0,0,1.3723837,0.703125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,14,4,0,0,0,1.3816845,0.68359375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,15,4,0,0,0,1.2796074,0.69921875,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,16,4,0,0,0,1.2066175,0.71875,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,16,4,0,0,0,1.2097636,0.76953125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,17,4,0,0,0,1.1604505,0.73046875,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,17,4,0,0,0,1.0557945,0.796875,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,18,5,0,0,0,1.1400445,0.73828125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,19,6,0,0,0,1.1247312,0.6953125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,19,7,0,0,0,1.0589505,0.7734375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,20,8,0,0,0,1.004512,0.7578125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,21,9,0,0,0,0.9966273,0.7578125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,21,9,0,0,0,0.92455554,0.796875,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,21,9,0,0,0,0.9070525,0.8203125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,21,9,0,0,0,0.81753534,0.83984375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,22,10,0,0,0,0.85817325,0.796875,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,22,10,0,0,0,0.7721457,0.84765625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,23,11,0,0,0,0.8186574,0.80078125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,23,11,0,0,0,0.7444365,0.84765625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,23,12,0,0,0,0.7627768,0.828125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,23,12,0,0,0,0.6992997,0.84375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,24,12,0,0,0,0.7106202,0.828125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,25,13,0,0,0,0.74090284,0.81640625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,26,14,0,0,0,0.75572073,0.796875,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,27,14,0,0,0,0.6496452,0.83203125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,28,15,0,0,0,0.6738507,0.83203125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,29,16,0,0,0,0.6802722,0.82421875,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,29,16,0,0,0,0.5930482,0.87109375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,30,16,0,0,0,0.5833416,0.84765625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,30,16,0,0,0,0.57115585,0.87109375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,31,17,0,0,0,0.61021465,0.8515625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,32,17,0,0,0,0.5467179,0.84375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,33,18,0,0,0,0.60648495,0.84375,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,33,18,0,0,0,0.5466173,0.87890625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,34,19,0,0,0,0.56240773,0.85546875,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,35,20,0,0,0,0.57028294,0.86328125,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,35,20,0,0,0,0.47257188,0.87890625,0.0,0.0
False,False,0,0,0,False,False,False,False,False,0,False,0,36,21,0,0,0,0.5676731,0.859375,0.0,0.0
