val_loss,val_accuracy,loss,accuracy
2.402275249862671,0.10540000349283218,2.40861619720459,0.09861667
2.378157297515869,0.1242000013589859,2.3840383856455487,0.11515
2.3549808631896973,0.14319999516010284,2.3605572233835854,0.1356
2.3324153553009035,0.1655000001192093,2.337936189142863,0.15755
2.309897105026245,0.1899999976158142,2.315714699935913,0.18165
2.2872244609832766,0.2142000049352646,2.2933482172648114,0.20588334
2.264315817260742,0.23919999599456787,2.2708458338419595,0.22988333
2.2409207969665528,0.2614000141620636,2.247981255722046,0.25268334
2.216925480270386,0.2791999876499176,2.2245131849924724,0.27305
2.192178634262085,0.29409998655319214,2.200338674036662,0.29153332
2.166681086349487,0.3084000051021576,2.175340507888794,0.30781665
2.1402129192352293,0.32100000977516174,2.14944462852478,0.3221
2.1126859386444092,0.33559998869895935,2.122666645558675,0.33505
2.083922067260742,0.3474999964237213,2.0946616247812906,0.34866667
2.0541264133453367,0.358599990606308,2.0655423712412517,0.36206666
2.023037464141846,0.37549999356269836,2.03528882522583,0.37433332
1.9908192752838134,0.39010000228881836,2.003873015085856,0.38793334
1.9573279495239257,0.40630000829696655,1.9713893741607666,0.40218332
1.9226050909042358,0.42309999465942383,1.9376945643107097,0.41893333
1.8867355688095093,0.4447000026702881,1.9029049226760864,0.43703333
1.8493922819137574,0.4683000147342682,1.866912905883789,0.45823333
1.8110576992034912,0.492000013589859,1.8297368251164754,0.48083332
1.7714714014053345,0.5181000232696533,1.7915480129877726,0.50551665
1.7308400497436522,0.5439000129699707,1.752418666966756,0.5283
1.6892038164138794,0.5688999891281128,1.7122599129994711,0.5528
1.646628667449951,0.5928000211715698,1.6711064247767131,0.5747333
1.603549400138855,0.6144999861717224,1.629289384206136,0.5939
1.559981051826477,0.6312999725341797,1.5868775484085083,0.6120333
1.5157335424423217,0.6482999920845032,1.543873985417684,0.62805
1.4712873294830322,0.6640999913215637,1.500545377922058,0.6432833
1.426395260810852,0.6759999990463257,1.4568599500656128,0.6580667
1.3815462272644043,0.6898000240325928,1.4129600397745767,0.67158335
1.3367855436325073,0.7024000287055969,1.3690580978393554,0.68453336
1.2923941722869874,0.7156000137329102,1.3253771308898925,0.69773334
